Province,Province_ch,Region,Region_ch,District/County,District/County_ch,Longitude,Latitude,Post Code
Hunan Province,湖南省,Xiangxi Tujia Miao Autonomous Prefecture,湘西土家族苗族自治州,Yongshun County,永顺县,109.85,29,416700
Hunan Province,湖南省,Xiangxi Tujia Miao Autonomous Prefecture,湘西土家族苗族自治州,Longshan County,龙山县,109.43,29.47,416800
Guangdong Province,广东省,Guangzhou City,广州市,Guangzhou City,广州市,113.27,23.13,510000
Guangdong Province,广东省,Guangzhou City,广州市,Liwan District,荔湾区,113.23,23.13,510145
Guangdong Province,广东省,Guangzhou City,广州市,Yuexiu District,越秀区,113.27,23.13,510030
Guangdong Province,广东省,Guangzhou City,广州市,Haizhu District,海珠区,113.25,23.1,510220
Guangdong Province,广东省,Guangzhou City,广州市,Tianhe District,天河区,113.35,23.12,510000
Guangdong Province,广东省,Guangzhou City,广州市,Baiyun District,白云区,113.27,23.17,510080
Guangdong Province,广东省,Guangzhou City,广州市,Huangpu District,黄埔区,113.45,23.1,510700
Guangdong Province,广东省,Guangzhou City,广州市,Panyu District,番禺区,113.35,22.95,511400
Guangdong Province,广东省,Guangzhou City,广州市,Huadu District,花都区,113.22,23.4,510800
Guangdong Province,广东省,Guangzhou City,广州市,Increase the city,增城市,113.83,23.3,511300
Guangdong Province,广东省,Guangzhou City,广州市,Conghua City,从化市,113.58,23.55,510900
Guangdong Province,广东省,Shaoguan City,韶关市,Shaoguan City,韶关市,113.6,24.82,512000
Guangdong Province,广东省,Shaoguan City,韶关市,Wujiang District,武江区,113.57,24.8,512026
Guangdong Province,广东省,Shaoguan City,韶关市,Yijiang District,浈江区,113.6,24.8,512023
Guangdong Province,广东省,Shaoguan City,韶关市,Qujiang District,曲江区,113.6,24.68,512100
Guangdong Province,广东省,Shaoguan City,韶关市,Shixing County,始兴县,114.07,24.95,512500
Guangdong Province,广东省,Shaoguan City,韶关市,Renhua County,仁化县,113.75,25.08,512300
Guangdong Province,广东省,Shaoguan City,韶关市,Wengyuan County,翁源县,114.13,24.35,512600
Guangdong Province,广东省,Shaoguan City,韶关市,Ruyuan Yao Autonomous County,乳源瑶族自治县,113.27,24.78,512700
Guangdong Province,广东省,Shaoguan City,韶关市,Xinfeng County,新丰县,114.2,24.07,511100
Guangdong Province,广东省,Shaoguan City,韶关市,Lechang,乐昌市,113.35,25.13,512200
Guangdong Province,广东省,Shaoguan City,韶关市,Nangxiong City,南雄市,114.3,25.12,512400
Guangdong Province,广东省,Shenzhen,深圳市,Shenzhen,深圳市,114.05,22.55,518000
Guangdong Province,广东省,Shenzhen,深圳市,Luohu district,罗湖区,114.12,22.55,518001
Guangdong Province,广东省,Shenzhen,深圳市,Futian district,福田区,114.05,22.53,518000
Guangdong Province,广东省,Shenzhen,深圳市,Nanshan District,南山区,113.92,22.52,518000
Guangdong Province,广东省,Shenzhen,深圳市,Bao'an District,宝安区,113.9,22.57,518101
Guangdong Province,广东省,Shenzhen,深圳市,Longgang District,龙岗区,114.27,22.73,518116
Guangdong Province,广东省,Shenzhen,深圳市,Yantian District,盐田区,114.22,22.55,518000
Guangdong Province,广东省,Zhuhai city,珠海市,Zhuhai city,珠海市,113.57,22.27,519000
Guangdong Province,广东省,Zhuhai city,珠海市,Xiangzhou District,香洲区,113.55,22.27,519000
Guangdong Province,广东省,Zhuhai city,珠海市,Doumen area,斗门区,113.28,22.22,519100
Guangdong Province,广东省,Zhuhai city,珠海市,Golden Bay Area,金湾区,113.4,22.07,519090
Guangdong Province,广东省,Shan Tou,汕头市,Shan Tou,汕头市,116.68,23.35,515000
Guangdong Province,广东省,Shan Tou,汕头市,Longhu District,龙湖区,116.72,23.37,515041
Guangdong Province,广东省,Shan Tou,汕头市,Jinping District,金平区,116.7,23.37,515041
Guangdong Province,广东省,Shan Tou,汕头市,Chaoyang District,潮阳区,116.6,23.27,515100
Guangdong Province,广东省,Shan Tou,汕头市,Chaonan District,潮南区,116.43,23.25,515100
Guangdong Province,广东省,Shan Tou,汕头市,Chenghai District,澄海区,116.77,23.48,515800
Guangdong Province,广东省,Shan Tou,汕头市,Nan'ao County,南澳县,117.02,23.42,515900
Guangdong Province,广东省,Foshan City,佛山市,Foshan City,佛山市,113.12,23.02,528000
Guangdong Province,广东省,Foshan City,佛山市,Nanhai District,南海区,113.15,23.03,528200
Guangdong Province,广东省,Foshan City,佛山市,Shunde,顺德区,113.3,22.8,528300
Guangdong Province,广东省,Foshan City,佛山市,Three water areas,三水区,112.87,23.17,528100
Guangdong Province,广东省,Foshan City,佛山市,Gaoming District,高明区,112.88,22.9,528500
Guangdong Province,广东省,Jiangmen,江门市,Jiangmen,江门市,113.08,22.58,529000
Guangdong Province,广东省,Jiangmen,江门市,Xinhui District,新会区,113.03,22.47,529100
Guangdong Province,广东省,Jiangmen,江门市,Taishan City,台山市,112.78,22.25,529200
Guangdong Province,广东省,Jiangmen,江门市,Kaiping City,开平市,112.67,22.38,529300
Guangdong Province,广东省,Jiangmen,江门市,Heshan City,鹤山市,112.97,22.77,529700
Guangdong Province,广东省,Jiangmen,江门市,Enping City,恩平市,112.3,22.18,529400
Guangdong Province,广东省,Zhangjiang City,湛江市,Zhangjiang City,湛江市,110.35,21.27,524000
Guangdong Province,广东省,Zhangjiang City,湛江市,Chican District,赤坎区,110.37,21.27,524033
Guangdong Province,广东省,Zhangjiang City,湛江市,Xia Mountain,霞山区,110.4,21.2,524002
Guangdong Province,广东省,Zhangjiang City,湛江市,Slope area,坡头区,110.47,21.23,524057
Guangdong Province,广东省,Zhangjiang City,湛江市,Hemp district,麻章区,110.32,21.27,524003
Guangdong Province,广东省,Zhangjiang City,湛江市,Suixi County,遂溪县,110.25,21.38,524300
Guangdong Province,广东省,Zhangjiang City,湛江市,Xuwen County,徐闻县,110.17,20.33,524100
Guangdong Province,广东省,Zhangjiang City,湛江市,Lianjiang City,廉江市,110.27,21.62,524400
Guangdong Province,广东省,Zhangjiang City,湛江市,Leizhou,雷州市,110.08,20.92,524200
Guangdong Province,广东省,Zhangjiang City,湛江市,Wuchuan City,吴川市,110.77,21.43,524500
Guangdong Province,广东省,Maoming City,茂名市,Maoming City,茂名市,110.92,21.67,525000
Guangdong Province,广东省,Maoming City,茂名市,Maonan District,茂南区,110.92,21.63,525011
Guangdong Province,广东省,Maoming City,茂名市,Maogang District,茂港区,111.02,21.47,525000
Guangdong Province,广东省,Maoming City,茂名市,Dianbai County,电白县,111,21.5,525400
Guangdong Province,广东省,Maoming City,茂名市,Gaozhou,高州市,110.85,21.92,525200
Guangdong Province,广东省,Maoming City,茂名市,Huazhou,化州市,110.63,21.67,525100
Guangdong Province,广东省,Maoming City,茂名市,Xinyi City,信宜市,110.95,22.35,525300
Guangdong Province,广东省,Zhaoqing,肇庆市,Zhaoqing,肇庆市,112.47,23.05,526000
Guangdong Province,广东省,Zhaoqing,肇庆市,Duanzhou District,端州区,112.48,23.05,526060
Guangdong Province,广东省,Zhaoqing,肇庆市,Dinghu District,鼎湖区,112.57,23.17,526070
Guangdong Province,广东省,Zhaoqing,肇庆市,Guangning County,广宁县,112.43,23.63,526300
Guangdong Province,广东省,Zhaoqing,肇庆市,Huaiji County,怀集县,112.18,23.92,526400
Guangdong Province,广东省,Zhaoqing,肇庆市,Fengkai County,封开县,111.5,23.43,526500
Guangdong Province,广东省,Zhaoqing,肇庆市,Deqing County,德庆县,111.77,23.15,526600
Guangdong Province,广东省,Zhaoqing,肇庆市,Highlight,高要市,112.45,23.03,526100
Guangdong Province,广东省,Zhaoqing,肇庆市,Sihui City,四会市,112.68,23.33,526200
Guangdong Province,广东省,Huizhou,惠州市,Huizhou,惠州市,114.42,23.12,516000
Guangdong Province,广东省,Huizhou,惠州市,Huicheng District,惠城区,114.4,23.08,516000
Guangdong Province,广东省,Huizhou,惠州市,Huiyang District,惠阳区,114.47,22.8,516200
Guangdong Province,广东省,Huizhou,惠州市,Bolo County,博罗县,114.28,23.18,516100
Guangdong Province,广东省,Huizhou,惠州市,Huidong County,惠东县,114.72,22.98,516300
Guangdong Province,广东省,Huizhou,惠州市,Longmen County,龙门县,114.25,23.73,516800
Guangdong Province,广东省,Meizhou,梅州市,Meizhou,梅州市,116.12,24.28,514021
Guangdong Province,广东省,Meizhou,梅州市,Meijiang District,梅江区,116.12,24.32,514000
Guangdong Province,广东省,Meizhou,梅州市,Plum county,梅县,116.05,24.28,514700
Guangdong Province,广东省,Meizhou,梅州市,Tai Po County,大埔县,116.7,24.35,514200
Guangdong Province,广东省,Meizhou,梅州市,Fengshun County,丰顺县,116.18,23.77,514300
Guangdong Province,广东省,Meizhou,梅州市,Wuhua County,五华县,115.77,23.93,514400
Guangdong Province,广东省,Meizhou,梅州市,Pingyuan County,平远县,115.88,24.57,514600
Guangdong Province,广东省,Meizhou,梅州市,Jialing County,蕉岭县,116.17,24.67,514100
Guangdong Province,广东省,Meizhou,梅州市,Xingning City,兴宁市,115.73,24.15,514500
Guangdong Province,广东省,Shanwei City,汕尾市,Shanwei City,汕尾市,115.37,22.78,516600
Guangdong Province,广东省,Shanwei City,汕尾市,Haifeng County,海丰县,115.33,22.97,516400
Guangdong Province,广东省,Shanwei City,汕尾市,Luhe County,陆河县,115.65,23.3,516700
Guangdong Province,广东省,Shanwei City,汕尾市,Lufeng City,陆丰市,115.65,22.95,516500
Guangdong Province,广东省,Heyuan City,河源市,Heyuan City,河源市,114.7,23.73,517000
Guangdong Province,广东省,Heyuan City,河源市,Source area,源城区,114.7,23.73,517000
Guangdong Province,广东省,Heyuan City,河源市,Zijin County,紫金县,115.18,23.63,517400
Guangdong Province,广东省,Heyuan City,河源市,Longchuan County,龙川县,115.25,24.1,517300
Guangdong Province,广东省,Heyuan City,河源市,Lianping County,连平县,114.48,24.37,517100
Guangdong Province,广东省,Heyuan City,河源市,Heping County,和平县,114.93,24.45,517200
Guangdong Province,广东省,Heyuan City,河源市,Dongyuan County,东源县,114.77,23.82,517500
Guangdong Province,广东省,Yangjiang City,阳江市,Yangjiang City,阳江市,111.98,21.87,529500
Guangdong Province,广东省,Yangjiang City,阳江市,Jiangcheng District,江城区,111.95,21.87,529500
Guangdong Province,广东省,Yangjiang City,阳江市,Yangxi County,阳西县,111.62,21.75,529800
Guangdong Province,广东省,Yangjiang City,阳江市,Yangdong County,阳东县,112.02,21.88,529900
Guangdong Province,广东省,Yangjiang City,阳江市,Yangchun City,阳春市,111.78,22.18,529600
Guangdong Province,广东省,Qingyuan City,清远市,Qingyuan City,清远市,113.03,23.7,511500
Guangdong Province,广东省,Qingyuan City,清远市,Qingcheng District,清城区,113.02,23.7,511500
Guangdong Province,广东省,Qingyuan City,清远市,Fogang County,佛冈县,113.53,23.88,511600
Guangdong Province,广东省,Qingyuan City,清远市,Yangshan County,阳山县,112.63,24.48,513100
Guangdong Province,广东省,Qingyuan City,清远市,Lianshan Zhuang Yao Autonomous County,连山壮族瑶族自治县,112.08,24.57,513200
Guangdong Province,广东省,Qingyuan City,清远市,Liannan Yao Autonomous County,连南瑶族自治县,112.28,24.72,513300
Guangdong Province,广东省,Qingyuan City,清远市,Fresh county,清新县,112.98,23.73,511800
Guangdong Province,广东省,Qingyuan City,清远市,Yingde City,英德市,113.4,24.18,513000
Guangdong Province,广东省,Qingyuan City,清远市,Lianzhou,连州市,112.38,24.78,513400
Guangdong Province,广东省,Dongguan city,东莞市,Dongguan city,东莞市,113.75,23.05,523000
Guangdong Province,广东省,Zhongshan City,中山市,Zhongshan City,中山市,113.38,22.52,528400
Guangdong Province,广东省,Chaozhou,潮州市,Chaozhou,潮州市,116.62,23.67,521000
Guangdong Province,广东省,Chaozhou,潮州市,Xiangqiao District,湘桥区,116.63,23.68,521021
Guangdong Province,广东省,Chaozhou,潮州市,Chao'an County,潮安县,116.68,23.45,515600
Guangdong Province,广东省,Chaozhou,潮州市,Rao Ping County,饶平县,117,23.67,515700
Guangdong Province,广东省,Jieyang City,揭阳市,Jieyang City,揭阳市,116.37,23.55,522000
Guangdong Province,广东省,Jieyang City,揭阳市,Jiedong County,揭东县,116.42,23.57,515500
Guangdong Province,广东省,Jieyang City,揭阳市,Jiexi County,揭西县,115.83,23.43,515400
Guangdong Province,广东省,Jieyang City,揭阳市,Huilai County,惠来县,116.28,23.03,515200
Guangdong Province,广东省,Jieyang City,揭阳市,Puning,普宁市,116.18,23.3,515300
Guangdong Province,广东省,Yunfu City,云浮市,Yunfu City,云浮市,112.03,22.92,527300
Guangdong Province,广东省,Yunfu City,云浮市,Yuncheng District,云城区,112.03,22.93,527300
Guangdong Province,广东省,Yunfu City,云浮市,Xinxing County,新兴县,112.23,22.7,527400
Guangdong Province,广东省,Yunfu City,云浮市,Yunan County,郁南县,111.53,23.23,527100
Guangdong Province,广东省,Yunfu City,云浮市,Yun'an County,云安县,112,23.08,527500
Guangdong Province,广东省,Yunfu City,云浮市,Luoding City,罗定市,111.57,22.77,527200
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,NanNing City,南宁市,108.37,22.82,530000
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Xingning District,兴宁区,108.38,22.87,530012
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Jiangnan District,江南区,108.28,22.78,530031
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Xixiangtang District,西乡塘区,108.3,22.83,530000
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Liangqing District,良庆区,108.32,22.77,530200
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Yongning District,邕宁区,108.48,22.75,530200
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Wuming County,武鸣县,108.27,23.17,530100
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Longan County,隆安县,107.68,23.18,532700
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Mashan County,马山县,108.17,23.72,530600
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Shanglin County,上林县,108.6,23.43,530500
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Binyang County,宾阳县,108.8,23.22,530400
Guangxi Zhuang Autonomous Region,广西壮族自治区,NanNing City,南宁市,Hengxian,横县,109.27,22.68,530300
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Liuzhou,柳州市,109.42,24.33,545000
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Liunan District,柳南区,109.38,24.35,545005
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Liujiang County,柳江县,109.33,24.27,545100
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Liucheng County,柳城县,109.23,24.65,545200
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Luzhai County,鹿寨县,109.73,24.48,545600
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Rong'an County,融安县,109.4,25.23,545400
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Rongshui Miao Autonomous County,融水苗族自治县,109.25,25.07,545300
Guangxi Zhuang Autonomous Region,广西壮族自治区,Liuzhou,柳州市,Sanjiang Dong Autonomous County,三江侗族自治县,109.6,25.78,545500
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Guilin City,桂林市,110.28,25.28,541000
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Yangshuo County,阳朔县,110.48,24.78,541900
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Lingui County,临桂县,110.2,25.23,541100
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Lingchuan County,灵川县,110.32,25.42,541200
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Whole state county,全州县,111.07,25.93,541500
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Xing'an County,兴安县,110.67,25.62,541399
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Yongfu County,永福县,109.98,24.98,541899
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Guanyang County,灌阳县,111.15,25.48,541600
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Longsheng autonomous counties,龙胜各族自治县,110,25.8,541799
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Resource county,资源县,110.63,26.03,541400
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Pingle County,平乐县,110.63,24.63,542400
Guangxi Zhuang Autonomous Region,广西壮族自治区,Guilin City,桂林市,Gongcheng Yao Autonomous County,恭城瑶族自治县,110.83,24.83,542500
Guangxi Zhuang Autonomous Region,广西壮族自治区,Wuzhou,梧州市,Wuzhou,梧州市,111.27,23.48,543000
Guangxi Zhuang Autonomous Region,广西壮族自治区,Wuzhou,梧州市,Cangwu County,苍梧县,111.23,23.42,543100
